Issue Number,Title,Posted By,Created At,Updated At,Labels,Label Count,Comments Count,activerecord,activesupport,With reproduction steps,good first issue,docs,encryption,attached PR,activestorage,actionpack,rails foundation,railties,stale,pinned,activejob,PostgreSQL,actioncable,actionview,onhold,ci issues,actiontext,security,actionmailer,asset pipeline,third party issue,engines,routing,regression,MySQL,activemodel,parallel testing,needs work,needs feedback
32208,Make ActiveStorage work for API only apps,hector,March 2018,January 2023,"attached PR, activestorage",2,37,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32198,System tests - Preventing run multiple sessions for given test,pavel-jurasek,March 2018,July 2019,"actionpack, attached PR",2,1,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32140,Issues with Associations::Preloader used as a Public API,xuorig,February 2018,November 2020,pinned,1,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32024,`build_association` on `belongs_to` does not add the builder to has_many association,matthee,February 2018,May 2024,"activerecord, With reproduction steps",2,15,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31985,ActiveStorage: invalid Attachment when last step of direct upload fails,SimonFrr,February 2018,February 2023,"With reproduction steps, activestorage",2,16,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31431,ActiveRecord calling save on a parent with accepts_nested_attributes_for with before_destroy on child model can raise error,rschooley,December 2017,March 2020,"activerecord, With reproduction steps",2,7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31228,Rails Router Catchall Picks Up ActiveStorage Routes,Petercopter,November 2017,November 2024,"attached PR, activestorage",2,48,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31100,STI: class names as parameters for where,skyfmmf,November 2017,October 2023,"activerecord, With reproduction steps",2,22,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31045,`try` doesn't work with `DelegateClass(x)`,danielma,November 2017,November 2017,"activesupport, attached PR",2,2,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29085,weird behavior of per_form_csrf_tokens,apinrdw,May 2017,September 2018,security,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29078,Record not touched when removing associated has_many through,thomasfedb,May 2017,August 2023,"activerecord, With reproduction steps",2,9,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29049,db:structure:load broken on linux with a default postgres install,djcp,May 2017,August 2018,"activerecord, attached PR, PostgreSQL",3,6,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28798,"Postgresql float4 poor precision, extra_float_digits = 3",ioquatix,April 2017,March 2019,"activerecord, PostgreSQL, pinned, needs work",4,12,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28772,Rails form validation errors not displayed for assocation foreign key field when only presence for the association itself is validated,edwardmp,April 2017,April 2023,"actionview, attached PR",2,5,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28438,Query attribute methods behave the same as `present?` for all values except `0` in a number column,alecdotninja,March 2017,May 2017,"activerecord, needs feedback, With reproduction steps",3,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27581,Deferred fixture enrolment causes over-eager connection,matthewd,January 2017,June 2017,"activerecord, attached PR, pinned",3,5,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27570,ActiveRecord::Relation#cache_key returns same key for different records with hm:t association,javan,January 2017,May 2017,"activerecord, pinned",2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27426,5.0.0.1 -> 5.0.1 breaks validates uniqueness with relation,grosser,December 2016,September 2019,"regression, activerecord, needs feedback, attached PR, With reproduction steps",5,8,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27364,Nullify callback persists even as child class overrides association,chrisarcand,December 2016,August 2017,"activerecord, needs feedback, pinned",3,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27231,Dynamic :action segment deprecation forces application bloat after suggested workaround,Fryguy,November 2016,January 2021,"actionpack, needs feedback, routing, pinned",4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27214,ActionCable Postgres adapter is ActiveRecord-specific,bgentry,November 2016,March 2024,"attached PR, actioncable",2,10,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27211,Including ActionView::Rendering in API controller without jbuilder breaks render :json,ghost,November 2016,January 2024,"actionpack, needs feedback, actionview, With reproduction steps",4,17,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26916,`deliver_later` raises unnecessarily due to overzealous mutation detection,derekprior,October 2016,June 2021,"actionmailer, needs feedback, With reproduction steps",3,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26309,ActionDispatch does not understand :jsonapi mime type,Ikariusrb,August 2016,September 2016,"actionpack, attached PR",2,9,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26303,unable to re-insert middleware that was previously deleted with middleware.delete ,naw,August 2016,July 2021,"actionpack, needs feedback, attached PR",3,15,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26295,Associations with scope should assign scope conditions first,heaven,August 2016,November 2023,"activerecord, attached PR",2,9,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26040,"When default_url_options is called within I18n.with_locale, locale is leaked to further url helpers",ybart,August 2016,January 2020,"actionpack, routing, With reproduction steps",3,4,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25718,has_many :through **validate=>false** not being obeyed during association update,marcalc,July 2016,August 2021,"activerecord, attached PR",2,16,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25333,ActionCable: consider deferring `transmit`s until after `confirm_subscription`,machty,June 2016,September 2023,"needs feedback, With reproduction steps, actioncable",3,15,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25106,Setting self.response_body = nil no longer prevents DoubleRenderError,kdough,May 2016,May 2021,"regression, actionpack, With reproduction steps",3,15,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24875,Cable: Should error on double-subscribe,jeremy,May 2016,May 2016,"attached PR, needs work, actioncable",3,5,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24874,Cable: Robust unsubscribe,jeremy,May 2016,October 2018,"attached PR, needs work, actioncable",3,8,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24778,code in test_case messes up encoding of hashes in routes if that hash is set as a defaults option on the route.,urkle,April 2016,April 2016,"actionpack, With reproduction steps",2,3,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24528,ActiveRecord::Base.table_name_prefix / suffix schema dumper allows for conflicts with unprefixed tables,Empact,April 2016,April 2016,"activerecord, With reproduction steps",2,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24527,has_many through validation error when foreign_key is specified,dkniffin,April 2016,March 2024,"activerecord, attached PR, With reproduction steps",3,9,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23977,ActiveRecord::Associations::CollectionProxy#clear doesn't call remove callback with has many through,authorNari,March 2016,August 2021,"activerecord, With reproduction steps",2,6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23901,Eager compute template digests in production,dhh,February 2016,January 2017,"actionview, pinned",2,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23856,What's the way forward for streaming and exceptions?,nateberkopec,February 2016,October 2024,"actionpack, needs feedback, pinned",3,10,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23828,ActionController::Streaming doesn't stream,nateberkopec,February 2016,November 2022,"actionpack, With reproduction steps",2,22,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23820,Refactor `ActionView::TestCase` to use `ActionView::Base`,maclover7,February 2016,December 2016,"actionview, pinned",2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23760,Active Record Object Equality doesn't handle STI,CyborgMaster,February 2016,September 2018,"activerecord, attached PR",2,7,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23640,Strong parameters doesn't permit array of arrays (nested arrays),leonardoprg,February 2016,April 2021,"actionpack, attached PR, With reproduction steps",3,28,0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23266,Polymorphic has_one has_many issue,benliscio,January 2016,February 2020,"activerecord, attached PR",2,3,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23091,"In date_select tags, :include_blank should not override :default",jkopczyn,January 2016,January 2016,"actionview, attached PR",2,2,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22563,#as_json omits output from relations following the usage of a config hash,kenaniah,December 2015,June 2016,"activemodel, attached PR, With reproduction steps",3,2,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22129,model.associations.reload.last is not deterministic,aripollak,October 2015,July 2016,"activerecord, With reproduction steps",2,5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21700,Ruby process hangs when calling generator from after_bundle hook in Rails template,jensljungblad,September 2015,September 2020,"railties, With reproduction steps",2,9,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21574,"In Rails 4.2 passing ActionDispatch::Http::UploadedFile into a model's Hash serialized params raises ""IOError: uninitialized stream"" when trying to read the file.",SixiS,September 2015,October 2017,"activerecord, pinned",2,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21209,Threading error when using `ActiveRecord with_connection do` & ActionController::Live,duttski,August 2015,May 2024,"actionpack, pinned",2,9,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21064,"Unnecessary/faulty downcase on record inside has_one, has_many restrict_with_error control structure",cseelus,July 2015,December 2018,pinned,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21058,Autosaving associations ignores validate: false,dfyx,July 2015,October 2018,"activerecord, attached PR",2,4,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20954,ActiveRecord has_many association with dependent: :delete_all is cached when destroy is cancelled,exciton,July 2015,September 2017,"activerecord, With reproduction steps",2,6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20738,Engine path helpers don't always return URLs that match routes,Ravenstine,June 2015,February 2017,"engines, With reproduction steps",2,5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20678,Subclass misses association defined on parent,matthewd,June 2015,May 2016,"activerecord, attached PR, pinned",3,7,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20676,accepts_nested_attributes_for breaks the uniqueness with scope validation,spurnaye,June 2015,November 2023,"activerecord, With reproduction steps",2,75,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20133,Do not use BASE58 for has_secure_token,kenn,May 2015,April 2020,"activerecord, pinned",2,13,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19873,Please do check if group value is not empty,parol-peter,April 2015,December 2015,"activerecord, attached PR",2,18,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19863,Weird handling of nested association error messages when assigned to :base attribute,ramsdenct,April 2015,December 2018,"activerecord, attached PR",2,8,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19614,Inverse association is not being set before after_create,afn,April 2015,January 2016,"activerecord, With reproduction steps",2,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19548,Possible circular references bug,nesrual,March 2015,September 2024,"activerecord, With reproduction steps",2,15,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18818,Allow variants to be set through the URL,dhh,February 2015,September 2022,"actionpack, pinned",2,14,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17887,Wrong instance object passed to lambda on has_one :through,haruska,December 2014,April 2016,"activerecord, With reproduction steps",2,7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17706,Activerecord DISTINCT ON for json data type in postgresql,3zcurdia,November 2014,March 2023,"activerecord, PostgreSQL, With reproduction steps",3,22,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17599,Two association records created for has_many through,daveroberts,November 2014,December 2019,"activerecord, With reproduction steps",2,15,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17466,autosave on has_many relation doesn't save updated collection objects all the time,mkanoor,October 2014,March 2020,"activerecord, With reproduction steps",2,24,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17325,Building a has_one association fails on save if target has a validation on foreign_key ,why-el,October 2014,November 2022,"activerecord, With reproduction steps",2,17,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17225,:multiple option turns email_field name into an array,bughit,October 2014,July 2019,"actionview, pinned",2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16823,Fix the callback order problem with associations,rafaelfranca,September 2014,June 2015,"activerecord, pinned",2,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16452,ActiveRecord relation with an aliased model doesn't work,haggen,August 2014,July 2021,"activerecord, With reproduction steps",2,5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
